time,forecast,load
3566,15277.46605,6146.218678
3567,13007.56854,6105.822523
3568,9866.349312,5869.968747
3569,5827.209516,5489.401028
3570,1818.030461,5084.511363
3571,174.5827136,4986.512674
3572,0,4853.265263
3573,0,4908.215092
3574,0,4717.687684
3575,0,4753.153625
3576,0,4689.916562
3577,0,4840.449341
3578,0,4876.204907
3579,0,4879.101161
3580,0,5768.652531
3581,0,5702.183512
3582,788.0087016,7425.566283
3583,4009.342212,8534.56152
3584,8199.573792,8872.060632
3585,11406.37776,9141.01727
3586,13671.40204,9234.724237
3587,15251.38243,9256.097272
3588,16010.44798,8977.694898
3589,15939.83972,9196.737239
3590,14849.45854,9205.20878
3591,12757.57368,9210.461531
3592,9770.365884,9253.786852
3593,5770.040232,9235.382477
3594,1732.639344,6982.274928
3595,172.1379378,6945.150223
3596,0,5945.508306
3597,0,5670.706502
3598,0,4927.231629
3599,0,4937.348769
3600,0,4885.354436
3601,0,4899.019487
3602,0,4888.257272
3603,0,4859.314483
3604,0,5714.018657
3605,0,5639.598105
3606,772.6419072,7418.411221
3607,4069.109124,8538.497792
3608,8373.464592,8884.534269
3609,11609.01421,9117.959142
3610,14005.85201,9177.036132
3611,15433.04465,9205.175868
3612,15986.51116,8945.941427
3613,15613.95548,9195.131134
3614,14439.03331,9218.965985
3615,12402.72911,9239.608374
3616,9555.750288,9310.560004
3617,5739.083376,9283.36155
3618,1723.509004,6936.092849
3619,177.1440607,6864.12753
3620,0,5694.047672
3621,0,5336.814542
3622,0,4544.550962
3623,0,4516.608698
3624,0,4408.914142
3625,0,4372.184381
3626,0,4332.933563
3627,0,4302.154286
3628,0,5165.494562
3629,0,5123.959653
3630,778.2536424,6913.409917
3631,3895.411536,7961.136227
3632,8017.954512,8244.212101
3633,11318.83126,8484.950013
3634,13763.24214,8622.949913
3635,15231.30985,8723.199781
3636,15744.41652,8466.446902
3637,15380.40511,8720.112638
3638,14162.03171,8782.96134
3639,12101.38279,8792.426824
3640,9270.869928,8822.455707
3641,5508.839076,8796.369678
3642,1704.357401,6433.013604
3643,174.0956047,6347.824255
3644,0,5309.030255
3645,0,5045.484346
3646,0,4324.468603
3647,0,4333.071793
3648,0,4208.743526
3649,0,4181.518743
3650,0,4175.114073
3651,0,4156.163359
3652,0,5059.689153
3653,0,5013.066053
3654,713.907606,6765.727315
3655,3835.558752,7869.844998
3656,7943.009724,8276.34735
3657,11153.91408,8605.269602
3658,13591.3908,8745.658911
3659,15104.15489,8816.248509
3660,15618.54964,8541.025432
3661,15401.37935,8781.651444
3662,14375.10161,8839.214483
3663,12349.48847,8831.295863
3664,9477.928788,8862.279194
3665,5656.49598,8853.537774
3666,1736.27173,6518.663721
3667,183.127407,6454.814495
3668,0,5410.89281
3669,0,5117.324599
3670,0,4370.894231
3671,0,4374.929239
3672,0,4292.056893
3673,0,4272.88896
3674,0,4257.413751
3675,0,4244.156808
3676,0,4473.072741
3677,0,4478.917907
3678,756.8908356,5014.691904
3679,3874.029408,5988.807296
3680,7957.54356,6133.073636
3681,11173.42849,7022.618424
3682,13485.44622,7117.345663
3683,12442.23023,7145.274762
3684,15668.24806,6959.40769
3685,15493.69175,6917.049981
3686,14425.87343,6899.106374
3687,12167.54717,6294.585849
3688,9482.651748,6356.513016
3689,5660.746644,6045.396142
3690,1809.226434,5558.206798
3691,202.1091979,5474.570894
3692,0,4660.104897
3693,0,4664.541431
3694,0,4438.916696
3695,0,4430.399077
3696,0,4370.927143
3697,0,4279.524014
3698,0,4272.000337
3699,0,4254.570156
3700,0,4464.535375
3701,0,4444.162864
3702,787.1220732,4975.283109
3703,3869.950488,5008.234575
3704,8009.581992,5579.750975
3705,11301.12016,5539.809005
3706,13692.63389,5599.096632
3707,15289.72428,5636.20159
3708,16036.0593,5671.167269
3709,15874.70581,5704.138483
3710,14740.89486,5767.434788
3711,12611.3766,5767.263646
3712,9598.686288,5557.377416
3713,5701.407036,5168.206508
3714,1838.699851,4766.450062
3715,196.4257596,4693.115605
3716,0,4529.878805
3717,0,4487.494767
3718,0,4260.856343
3719,0,4265.213888
3720,0,4180.011374
3721,0,4273.428717
3722,0,4266.721257
3723,0,4295.828605
3724,0,5209.497869
3725,0,5190.428672
3726,1039.291642,6966.161227
3727,3807.736224,8016.039979
3728,7805.056356,8292.954732
3729,10961.83988,8511.141361
3730,13226.47774,8591.038465
3731,14725.75992,8632.685275
3732,15331.56541,8376.827602
3733,15061.58384,8601.359659
3734,13947.26584,8649.476963
3735,11955.61507,8740.643126
3736,9146.956632,8817.025232
3737,5479.578192,8788.352321
3738,1776.575753,6536.653405
3739,194.1044248,6474.831557
3740,0,5422.872768
3741,0,5107.92494
3742,0,4349.086759
3743,0,4350.38349
3744,0,4244.689982
3745,0,4238.226071
3746,0,4211.554209
3747,0,4173.646199
3748,0,5095.102435
3749,0,5120.688203
3750,727.4045376,6929.714508
3751,3787.899792,8009.411508
3752,7850.826132,8335.602065
3753,10933.99589,8585.140639
3754,13093.01118,8671.988752
3755,14519.2807,8729.617616
3756,15117.1645,8498.700635
3757,14902.65624,8815.419127
3758,13843.72567,8930.4728
3759,11921.20187,8978.971883
3760,9193.735404,9020.493627
3761,5494.326708,8969.104873
3762,1714.610518,6614.977317
3763,180.6957266,6561.942965
3764,0,5551.690227
3765,0,5270.332358
3766,0,4533.387221
3767,0,4556.22813
3768,0,4447.691028
3769,0,4426.785343
3770,0,4407.380444
3771,0,4374.606702
3772,0,5269.818931
3773,0,5246.306618
3774,639.5574816,7019.294315
3775,3761.30094,8072.09565
3776,7845.58794,8371.890806
3777,10951.72846,8667.657536
3778,13264.81958,8840.215007
3779,14777.13284,8955.650459
3780,15361.68502,8756.473785
3781,15028.28698,9025.957014
3782,13828.35458,9074.317866
3783,11844.86166,9117.959142
3784,9106.639728,9181.215953
3785,5474.082384,9181.663555
3786,1761.382849,6832.229246
3787,195.3723248,6700.127172
3788,0,5599.471829
3789,0,5267.153062
3790,0,4491.477116
3791,0,4481.761501
3792,0,4413.146622
3793,0,4425.113415
3794,0,4388.390236
3795,0,4364.561968
3796,0,5250.111242
3797,0,5243.166816
3798,741.2599848,7064.127003
3799,3615.468816,8137.913012
3800,7453.109964,8441.828747
3801,10573.01147,8685.035058
3802,12987.94679,8791.37364
3803,14488.92494,8863.523266
3804,15107.58977,8637.747136
3805,14785.39802,8852.109394
3806,13680.69768,8852.352943
3807,11683.10028,8858.639129
3808,8926.480272,8870.059584
3809,5401.692288,8852.826875
3810,1812.431606,6514.911756
3811,211.0935559,6413.714024
3812,0,5379.639601
3813,0,5112.466792
3814,0,4378.885258
3815,0,4398.625859
3816,0,4316.655301
3817,0,4333.131034
3818,0,4336.909329
3819,0,4338.087577
3820,0,5248.715775
3821,0,5208.280126
3822,737.0908992,6997.763302
3823,3660.72336,8084.088773
3824,7600.079892,8396.634027
3825,10827.27846,8668.348688
3826,13211.23546,8769.263377
3827,14684.51989,8823.423319
3828,15123.99132,8616.025234
3829,14724.77239,8924.318261
3830,13521.70567,8997.119544
3831,11567.88152,8982.039278
3832,8835.026592,8974.693326
3833,5315.541204,8950.59518
3834,1744.491827,6564.121737
3835,209.753094,6480.479251
3836,0,5437.571254
3837,0,5150.236571
3838,0,4392.35942
3839,0,4389.055058
3840,0,4306.162964
3841,0,4295.0453
3842,0,4258.782889
3843,0,4201.884671
3844,0,4405.162177
3845,0,4425.830896
3846,684.8292,5017.18005
3847,3523.778988,6000.372564
3848,7288.06398,6094.211179
3849,10329.90784,6909.855424
3850,12668.91084,6991.069007
3851,14077.21164,7078.739919
3852,14666.4653,6978.838918
3853,14363.35861,6990.404185
3854,13278.08681,6965.463493
3855,11346.52498,6301.879142
3856,8691.620352,6357.638605
3857,5274.429984,6084.396829
3858,1759.635354,5647.654956
3859,198.4783151,5553.125189
3860,0,4681.451602
3861,0,4641.845335
3862,0,4448.118883
3863,0,4475.90317
3864,0,4414.252464
3865,0,4316.628971
3866,0,4304.306729
3867,0,4301.239333
3868,0,4525.172393
3869,0,4475.244931
3870,687.0768996,5000.059242
3871,3539.64384,5046.853484
3872,7232.977092,5599.86019
3873,10168.76903,5601.795414
3874,12494.86976,5707.989184
3875,14036.59418,5776.274944
3876,14788.31767,5812.214818
3877,14680.31216,5817.467569
3878,13682.0287,5798.826227
3879,11931.48504,5792.145097
3880,9251.784876,5602.203522
3881,5611.1985,5215.968362
3882,1807.682885,4827.310881
3883,200.6246857,4753.114131
3884,0,4598.467355
3885,0,4572.071953
3886,0,4352.200231
3887,0,4358.506165
3888,0,4272.809972
3889,0,4412.027614
3890,0,4434.631557
3891,0,4439.719748
3892,0,5340.151816
3893,0,5325.163704
3894,662.2212492,7102.239067
3895,3757.307892,8150.932989
3896,7930.128924,8447.206563
3897,11209.19418,8693.190645
3898,13727.32618,8762.615159
3899,15332.59588,8791.972638
3900,16076.09712,8590.985806
3901,15838.81132,8879.446078
3902,14681.81492,8913.957573
3903,12603.49784,8942.590988
3904,9683.635164,9009.830148
3905,5857.737012,9002.089252
3906,1886.45327,6704.122685
3907,208.1885062,6600.77251
3908,0,5553.125189
3909,0,5275.282319
3910,0,4520.011796
3911,0,4523.632113
3912,0,4440.450394
3913,0,4466.681236
3914,0,4480.188309
3915,0,4466.477181
3916,0,5373.814182
3917,0,5345.128107
3918,619.3775616,7137.810327
3919,3871.023888,8216.236924
3920,8167.221516,8545.600196
3921,11596.5413,8834.514654
3922,14186.18321,8953.26105
3923,15902.14192,9030.136835
3924,16662.55994,8832.776902
3925,16438.6487,9102.582668
3926,15269.99519,9128.912246
3927,13095.75908,9138.739761
3928,10067.13952,9177.4969
3929,6078.728604,9158.697581
3930,1965.50918,6812.653205
3931,239.6344032,6634.842984
3932,0,5631.903286
3933,0,5365.829737
3934,0,4615.417021
3935,0,4608.992604
3936,0,4523.81642
3937,0,4508.374122
3938,0,4489.686704
3939,0,4486.158541
3940,0,5376.414227
3941,0,5343.693145
3942,740.8198908,7119.300634
3943,3850.972776,8170.331305
3944,8021.217648,8467.895029
3945,11269.04696,8725.602355
3946,13556.59117,8866.380025
3947,14935.39494,9012.384117
3948,15453.76127,8870.053001
3949,15070.85802,9130.40645
3950,13849.99433,9124.370394
3951,11907.50528,9101.977088
3952,9224.305836,9079.952396
3953,5681.012436,8940.6426
3954,1924.374346,6590.615875
3955,238.5610032,6514.39833
3956,0,5558.061985
3957,0,5316.98837
3958,0,4595.005016
3959,0,4587.942107
3960,0,4487.126153
3961,0,4484.210152
3962,0,4483.255705
3963,0,4482.979244
3964,0,5390.592705
3965,0,5390.954737
3966,694.0217976,7187.02689
3967,3677.89776,8258.160194
3968,7745.096232,8632.751099
3969,11037.53605,8960.751815
3970,13484.1152,9069.288917
3971,14939.94616,9128.931993
3972,15430.61876,8897.475257
3973,15217.35565,9136.857196
3974,14006.98981,9160.211532
3975,11992.26095,9193.478953
3976,9211.81146,9264.108046
3977,5631.70044,9278.168041
3978,1945.870254,6943.432218
3979,242.5862532,6862.633326
3980,0,5757.429549
3981,0,5441.152077
3982,0,4708.064223
3983,0,4732.340094
3984,0,4665.844745
3985,0,4659.999579
3986,0,4658.143343
3987,0,4628.509404
3988,0,5505.501565
3989,0,5462.63043
3990,735.5387628,7276.975311
3991,3628.821912,8353.091487
3992,7475.393748,8653.182851
3993,10613.34984,8935.732133
3994,13123.21666,9114.009705
3995,14747.507,9206.439688
3996,15471.62264,8987.634314
3997,15208.27469,9269.676752
3998,14099.94625,9327.78613
3999,12203.63488,9363.324478
4000,9517.666056,9433.025453
4001,5839.8327,9424.553911
4002,1932.686755,6945.788716
4003,248.8978452,6879.872618
4004,0,5848.674701
4005,0,5533.233193
4006,0,4776.159094
4007,0,4766.397403
4008,0,4642.727376
4009,0,4634.341405
4010,0,4651.751838
4011,0,4653.864787
4012,0,4871.478748
4013,0,4837.243714
4014,638.383182,5374.577739
4015,3795.950292,6342.433274
4016,8080.87722,6433.461207
4017,11372.97355,7317.002851
4018,13810.62202,7444.918523
4019,15403.99844,7478.185945
4020,16156.60212,7272.874479
4021,15975.51954,7228.028626
4022,14880.45833,7228.588129
4023,12840.6119,6601.792781
4024,9940.692996,6647.086237
